city,area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance,total
1,128,2,3,2,1,acept,not furnished,"R$1,500","R$7,500",R$334,R$96,"R$9,430"
1,58,2,2,0,2,acept,not furnished,R$940,"R$1,250",R$107,R$16,"R$2,313"
1,105,3,2,2,6,acept,not furnished,"R$1,002","R$2,583",R$35,R$33,"R$3,653"
1,41,1,1,1,3,acept,furnished,R$534,"R$2,800",R$133,R$36,"R$3,503"
1,90,3,1,1,1,acept,not furnished,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
1,100,3,3,2,2,not acept,not furnished,"R$1,300","R$2,300",R$363,R$30,"R$3,993"
1,890,5,6,8,-,not acept,not furnished,R$0,"R$11,000","R$9,500",R$166,"R$20,670"
1,180,3,4,3,5,acept,furnished,"R$2,800","R$9,000","R$1,125",R$115,"R$13,040"
1,136,3,3,2,8,not acept,furnished,"R$1,535","R$9,900",R$482,R$126,"R$12,040"
1,175,1,3,2,19,not acept,furnished,R$900,"R$4,142",R$0,R$53,"R$5,095"
0,100,3,2,2,3,acept,not furnished,R$885,"R$1,200",R$80,R$16,"R$2,181"
1,65,2,2,1,9,acept,not furnished,R$541,"R$1,550",R$117,R$20,"R$2,228"
1,50,2,1,0,2,not acept,not furnished,"R$1,000","R$1,000",R$45,R$13,"R$2,058"
1,105,3,3,1,5,acept,not furnished,R$980,"R$2,150",R$0,R$28,"R$3,158"
1,108,3,3,2,3,acept,not furnished,"R$1,800","R$4,800",R$393,R$61,"R$7,054"
1,55,1,1,0,1,not acept,not furnished,R$150,R$730,R$0,R$10,R$890
1,46,2,1,1,5,acept,not furnished,R$500,"R$1,418",R$0,R$6,"R$1,924"
1,71,3,4,0,-,acept,not furnished,R$0,"R$4,000",R$0,R$61,"R$4,061"
1,93,3,2,2,10,acept,not furnished,"R$1,040","R$2,600",R$240,R$33,"R$3,913"
1,60,2,2,1,11,acept,furnished,"R$1,680","R$6,000",R$200,R$77,"R$7,957"
1,250,3,2,5,-,not acept,not furnished,R$0,"R$4,500","R$1,000",R$68,"R$5,568"
1,150,3,3,2,3,acept,furnished,"R$2,100","R$2,000",R$584,R$26,"R$4,710"
1,90,2,1,1,1,acept,not furnished,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
1,140,3,3,3,7,not acept,not furnished,"R$2,200","R$8,000",R$800,R$102,"R$11,100"
0,68,2,1,0,-,acept,not furnished,R$0,"R$1,650",R$14,R$25,"R$1,689"
1,530,4,5,6,-,acept,not furnished,R$0,"R$5,950","R$1,200",R$90,"R$7,240"
1,141,4,3,2,3,acept,not furnished,"R$1,500","R$4,325",R$542,R$55,"R$6,422"
1,44,2,1,0,3,acept,not furnished,R$490,"R$1,200",R$30,R$16,"R$1,736"
1,50,2,1,1,1,not acept,not furnished,R$520,"R$1,439",Incluso,R$19,"R$1,978"
1,216,3,5,0,14,not acept,furnished,"R$3,200","R$15,000","R$1,500",R$191,"R$19,890"
1,60,2,2,1,1,acept,not furnished,R$862,"R$2,514",R$0,R$32,"R$3,408"
1,20,1,1,0,-,acept,not furnished,R$20,"R$1,200",R$25,R$19,"R$1,264"
1,250,3,4,0,1,acept,furnished,"R$2,000","R$10,000","R$1,667",R$127,"R$13,790"
0,92,3,2,2,13,acept,furnished,R$720,"R$3,200",R$139,R$41,"R$4,100"
1,90,2,1,1,-,not acept,not furnished,R$0,"R$2,250",R$0,R$34,"R$2,284"
1,60,2,2,2,2,acept,not furnished,"R$2,340","R$3,570",R$284,R$46,"R$6,240"
1,32,1,1,0,1,not acept,not furnished,R$26,"R$1,290",R$33,R$17,"R$1,366"
1,50,1,1,1,-,acept,not furnished,Incluso,"R$2,592",R$0,R$24,"R$2,616"
1,250,4,5,4,1,acept,not furnished,"R$4,200","R$12,000","R$1,667",R$153,"R$18,020"
1,350,4,5,4,2,acept,furnished,"R$5,000","R$15,000",R$0,R$191,"R$20,190"
0,73,3,2,2,6,not acept,not furnished,R$812,"R$1,500",R$204,R$20,"R$2,536"
1,74,3,2,1,14,acept,not furnished,R$510,"R$1,980",R$8,R$26,"R$2,524"
0,200,3,2,3,-,acept,not furnished,R$0,"R$2,000",R$153,R$31,"R$2,184"
1,230,2,3,1,1,acept,furnished,"R$3,000","R$12,000",R$450,R$153,"R$15,600"
1,200,3,2,5,-,acept,not furnished,R$0,"R$7,000",R$963,R$106,"R$8,069"
1,40,2,1,0,16,not acept,not furnished,R$300,"R$1,644",R$0,R$21,"R$1,965"
1,71,2,1,1,7,acept,not furnished,R$785,"R$2,559",R$0,R$32,"R$3,376"
0,200,3,3,2,-,acept,not furnished,R$650,"R$2,210",R$184,R$34,"R$3,078"
1,60,2,1,0,-,acept,not furnished,R$0,"R$1,700",R$245,R$26,"R$1,971"
1,170,6,5,1,-,acept,not furnished,R$0,"R$3,468",R$0,R$53,"R$3,521"
1,298,4,6,5,-,acept,furnished,R$0,"R$8,450",R$750,R$128,"R$9,328"
1,75,3,2,1,8,not acept,not furnished,R$705,"R$1,900",R$70,R$25,"R$2,700"
1,480,4,6,5,-,acept,not furnished,R$0,"R$15,000","R$1,572",R$226,"R$16,800"
1,142,3,4,2,4,acept,not furnished,"R$1,100","R$4,500",R$375,R$58,"R$6,033"
1,77,3,1,2,6,acept,not furnished,R$900,"R$3,400",R$191,R$44,"R$4,535"
1,15,1,1,0,1,not acept,furnished,R$0,"R$1,550",R$0,R$20,"R$1,570"
1,350,3,4,3,8,acept,furnished,"R$2,430","R$8,000","R$1,250",R$102,"R$11,780"
1,35,1,1,0,-,not acept,not furnished,R$0,"R$1,100",R$84,R$17,"R$1,201"
1,350,7,4,2,-,not acept,not furnished,R$0,"R$8,000","R$1,250",R$121,"R$9,371"
1,60,2,2,2,6,acept,not furnished,R$700,"R$2,200",R$195,R$28,"R$3,123"
1,125,3,2,1,9,acept,not furnished,"R$1,000","R$4,655",R$200,R$59,"R$5,914"
1,68,2,2,2,8,acept,furnished,"R$1,030","R$3,419",R$236,R$44,"R$4,729"
1,280,3,4,2,-,acept,not furnished,R$0,"R$7,000",R$584,R$106,"R$7,690"
1,390,4,4,5,8,not acept,furnished,"R$8,500","R$8,600","R$3,917",R$109,"R$21,130"
1,198,5,5,2,1,acept,not furnished,"R$1,500","R$3,801",R$554,R$49,"R$5,904"
1,330,6,4,3,-,acept,not furnished,R$0,"R$13,000","R$1,156",R$196,"R$14,350"
1,430,4,3,4,-,acept,not furnished,R$0,"R$8,500","R$1,427",R$128,"R$10,060"
1,79,3,2,2,11,acept,not furnished,"R$1,200","R$2,600",R$314,R$33,"R$4,147"
1,100,1,1,0,-,not acept,not furnished,Sem info,R$950,R$0,R$15,R$965
1,130,2,1,0,-,acept,furnished,R$0,"R$4,450",R$584,R$67,"R$5,101"
1,130,3,2,0,1,acept,furnished,R$550,"R$4,800",R$215,R$61,"R$5,626"
1,80,2,2,1,-,acept,not furnished,R$0,"R$2,600",R$417,R$40,"R$3,057"
1,45,2,1,0,-,not acept,not furnished,R$70,"R$1,450",R$43,R$22,"R$1,585"
0,45,1,1,1,15,acept,not furnished,R$653,R$880,R$38,R$12,"R$1,583"
1,180,4,4,2,10,acept,not furnished,"R$1,900","R$5,500",R$507,R$70,"R$7,977"
0,84,3,1,1,3,acept,not furnished,R$950,"R$1,200",R$147,R$16,"R$2,313"
1,225,4,5,4,22,acept,furnished,"R$2,000","R$9,000","R$1,192",R$115,"R$12,310"
1,230,4,3,4,17,not acept,furnished,"R$2,217","R$6,000",R$745,R$77,"R$9,039"
0,350,2,2,2,-,acept,not furnished,R$0,"R$4,300",R$150,R$65,"R$4,515"
1,45,1,1,0,-,not acept,not furnished,Incluso,"R$1,200",R$0,R$19,"R$1,219"
1,208,4,4,3,1,acept,furnished,"R$2,860","R$8,000","R$1,672",R$102,"R$12,630"
1,48,2,1,1,12,not acept,not furnished,R$405,"R$2,050",R$104,R$26,"R$2,585"
1,360,4,5,2,7,acept,not furnished,"R$2,600","R$15,000","R$1,167",R$191,"R$18,960"
0,74,3,2,1,4,acept,not furnished,R$390,"R$1,000",R$24,R$13,"R$1,427"
1,37,1,1,1,20,acept,not furnished,R$530,"R$3,700",R$59,R$47,"R$4,336"
1,260,5,5,4,20,not acept,not furnished,"R$4,000","R$8,000","R$2,620",R$102,"R$14,720"
1,60,2,1,0,2,acept,not furnished,R$200,"R$1,445",R$0,R$19,"R$1,664"
1,50,2,1,0,1,acept,not furnished,R$54,"R$2,000",R$42,R$26,"R$2,122"
1,220,3,4,4,10,acept,not furnished,"R$3,500","R$7,000","R$1,000",R$89,"R$11,590"
1,375,4,4,3,-,acept,not furnished,R$0,"R$6,400",R$75,R$97,"R$6,572"
1,55,2,1,1,19,acept,furnished,R$608,"R$2,100",R$84,R$27,"R$2,819"
1,35,1,1,0,1,not acept,not furnished,R$250,"R$1,305",R$0,R$17,"R$1,572"
1,80,1,1,0,-,not acept,not furnished,R$0,"R$2,000",R$200,R$26,"R$2,226"
1,700,5,8,3,-,acept,not furnished,R$0,"R$12,000","R$1,000",R$181,"R$13,180"
0,80,3,1,0,6,acept,not furnished,R$500,"R$1,000",R$30,R$13,"R$1,543"
1,300,3,3,2,11,acept,furnished,"R$2,600","R$7,650",R$500,R$97,"R$10,850"
0,420,5,3,3,-,not acept,not furnished,Sem info,"R$4,000",R$142,R$61,"R$4,203"
1,190,3,4,4,5,acept,not furnished,"R$3,600","R$11,000","R$1,584",R$140,"R$16,320"
1,300,4,5,4,9,acept,furnished,"R$4,300","R$7,000","R$1,417",R$89,"R$12,810"
0,50,1,1,0,2,acept,not furnished,R$450,"R$1,080",R$15,R$14,"R$1,559"
1,45,1,1,0,1,not acept,not furnished,Sem info,"R$1,100",R$0,R$17,"R$1,117"
1,64,2,1,1,24,not acept,not furnished,R$592,"R$1,817",R$84,R$24,"R$2,517"
1,140,3,4,3,8,acept,furnished,"R$1,250","R$9,500",R$775,R$121,"R$11,650"
1,89,2,3,1,-,acept,furnished,R$360,"R$5,700",R$204,R$73,"R$6,337"
1,50,2,2,1,-,not acept,not furnished,R$200,"R$2,175",R$234,R$33,"R$2,642"
1,200,3,2,3,-,acept,not furnished,R$0,"R$3,950",R$800,R$60,"R$4,810"
1,80,2,1,0,16,acept,not furnished,R$417,"R$1,863",R$0,R$8,"R$2,288"
1,400,4,3,2,-,acept,not furnished,R$0,"R$8,000","R$1,417",R$121,"R$9,538"
1,53,2,2,1,7,acept,not furnished,R$450,"R$2,350",R$0,R$30,"R$2,830"
0,63,2,1,1,-,not acept,not furnished,R$352,"R$1,750",R$90,R$23,"R$2,215"
1,200,2,3,1,2,not acept,furnished,"R$2,300","R$13,000",R$625,R$165,"R$16,090"
1,50,2,1,1,7,not acept,furnished,R$465,"R$1,357",R$0,R$6,"R$1,828"
1,260,4,4,3,13,acept,not furnished,"R$4,070","R$15,000","R$1,500",R$191,"R$20,760"
0,78,2,1,1,8,acept,not furnished,R$605,"R$1,468",R$106,R$19,"R$2,198"
1,368,4,5,4,1,acept,not furnished,"R$4,210","R$5,000","R$2,661",R$64,"R$11,940"
1,32,1,1,1,14,not acept,furnished,"R$2,000","R$1,700",R$125,R$22,"R$3,847"
1,83,3,2,2,11,acept,not furnished,R$888,"R$7,521",R$221,R$96,"R$8,726"
1,140,3,3,2,-,acept,not furnished,R$0,"R$3,800",R$200,R$58,"R$4,058"
1,155,4,5,3,14,not acept,not furnished,"R$1,850","R$6,000",R$625,R$77,"R$8,552"
1,102,2,1,0,3,acept,not furnished,R$538,"R$2,000",R$109,R$26,"R$2,673"
0,120,3,3,3,8,not acept,not furnished,R$700,"R$2,700",R$167,R$35,"R$3,602"
1,103,3,2,1,-,acept,not furnished,Incluso,"R$4,200",R$250,R$64,"R$4,514"
0,230,3,3,3,6,acept,not furnished,"R$3,200","R$4,500",R$534,R$58,"R$8,292"
1,340,4,3,8,-,acept,not furnished,R$0,"R$13,000","R$1,167",R$196,"R$14,360"
0,480,3,6,4,-,acept,not furnished,R$700,"R$5,400",R$584,R$82,"R$6,766"
1,400,5,5,5,-,acept,not furnished,R$0,"R$6,400","R$2,500",R$97,"R$8,997"
0,58,2,1,1,3,acept,not furnished,R$289,R$950,R$11,R$13,"R$1,263"
1,92,2,1,1,16,acept,not furnished,"R$1,760","R$6,000",R$400,R$77,"R$8,237"
0,151,2,2,1,8,acept,furnished,R$900,"R$2,000",R$262,R$26,"R$3,188"
1,42,1,1,1,7,not acept,furnished,R$743,"R$2,800",R$209,R$36,"R$3,788"
1,170,3,2,2,-,acept,not furnished,R$0,"R$4,200",R$309,R$64,"R$4,573"
1,180,4,3,2,11,acept,furnished,"R$1,880","R$9,000",R$460,R$115,"R$11,460"
1,23,1,1,0,23,acept,not furnished,R$399,"R$2,100",R$42,R$27,"R$2,568"
1,285,4,4,4,17,acept,not furnished,"R$3,100","R$15,000",R$973,R$191,"R$19,260"
1,277,3,3,0,11,acept,not furnished,"R$2,332","R$8,500",R$550,R$108,"R$11,490"
1,214,3,2,5,4,acept,not furnished,"R$4,226","R$14,000","R$2,469",R$178,"R$20,870"
1,230,3,4,1,8,acept,furnished,"R$2,500","R$6,750",R$584,R$86,"R$9,920"
1,200,4,4,2,9,acept,furnished,"R$3,700","R$7,000",R$850,R$89,"R$11,640"
1,20,1,1,0,-,acept,furnished,R$0,"R$2,460",R$300,R$37,"R$2,797"
1,28,1,1,0,1,not acept,furnished,Incluso,"R$1,750",R$0,R$23,"R$1,773"
1,90,2,2,0,-,acept,not furnished,R$0,"R$1,750",R$0,R$27,"R$1,777"
1,112,3,2,3,3,acept,not furnished,"R$1,251","R$2,500",R$332,R$32,"R$4,115"
1,224,4,5,2,-,acept,not furnished,R$0,"R$3,800",R$731,R$58,"R$4,589"
1,214,4,6,4,4,acept,furnished,"R$2,000","R$11,000",R$780,R$140,"R$13,920"
1,42,1,1,0,3,acept,furnished,R$949,"R$2,456",R$0,R$9,"R$3,414"
1,80,2,1,0,-,not acept,not furnished,R$0,"R$1,400",R$100,R$22,"R$1,522"
1,160,3,3,2,-,acept,not furnished,R$0,"R$2,500",R$192,R$38,"R$2,730"
1,34,1,1,0,9,acept,not furnished,R$310,"R$4,600",R$55,R$59,"R$5,024"
0,189,3,3,3,19,acept,not furnished,"R$1,000","R$9,800",R$506,R$125,"R$11,430"
1,30,1,1,0,4,acept,furnished,R$350,"R$3,200",R$0,R$41,"R$3,591"
1,311,4,5,6,4,acept,furnished,"R$5,083","R$14,000","R$3,461",R$178,"R$22,720"
1,92,3,1,0,1,not acept,furnished,R$150,"R$1,700",R$13,R$22,"R$1,885"
1,48,2,1,1,3,acept,not furnished,R$328,"R$1,550",R$54,R$20,"R$1,952"
1,192,3,1,0,-,not acept,not furnished,R$0,"R$1,600",R$125,R$25,"R$1,750"
0,145,4,3,2,8,acept,not furnished,"R$1,800","R$5,700",R$292,R$73,"R$7,865"
1,33,1,1,1,18,not acept,furnished,"R$1,500","R$3,500",R$0,R$45,"R$5,045"
1,16,1,1,0,1,not acept,not furnished,R$0,R$850,R$59,R$11,R$920
1,80,2,2,1,8,acept,furnished,"R$1,100","R$3,452",R$190,R$44,"R$4,786"
0,60,2,1,1,3,acept,not furnished,R$505,R$450,R$48,R$6,"R$1,009"
1,79,3,2,2,3,acept,not furnished,R$995,"R$2,200",R$146,R$28,"R$3,369"
1,193,2,4,4,7,acept,not furnished,"R$1,948","R$13,000","R$1,323",R$165,"R$16,440"
1,300,3,3,5,-,acept,not furnished,R$0,"R$5,400",R$834,R$82,"R$6,316"
1,90,3,1,1,2,acept,not furnished,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
1,55,2,2,1,2,acept,furnished,R$100,"R$1,200",R$39,R$16,"R$1,355"
1,130,4,4,3,2,acept,not furnished,"R$1,160","R$3,000",R$459,R$39,"R$4,658"
0,67,3,1,1,1,not acept,not furnished,R$351,R$900,R$40,R$12,"R$1,303"
0,70,1,2,1,6,acept,furnished,"R$1,500","R$2,500",R$0,R$32,"R$4,032"
1,105,3,3,2,4,not acept,not furnished,"R$1,380","R$2,720",R$417,R$35,"R$4,552"
1,400,3,5,5,-,acept,not furnished,R$0,"R$12,500",R$0,R$188,"R$12,690"
1,44,1,1,0,6,acept,not furnished,R$660,"R$2,800",R$110,R$36,"R$3,606"
1,50,1,1,1,10,not acept,furnished,"R$1,436","R$7,800",R$359,R$99,"R$9,694"
1,70,1,1,0,-,acept,not furnished,R$0,"R$1,200",R$34,R$19,"R$1,253"
1,174,3,1,2,-,acept,not furnished,R$0,"R$3,600",R$284,R$55,"R$3,939"
1,84,3,2,2,7,acept,furnished,R$540,"R$2,200",R$71,R$28,"R$2,839"
1,100,2,1,1,11,acept,not furnished,"R$1,173","R$4,000",R$120,R$51,"R$5,344"
1,250,4,3,3,-,acept,not furnished,R$0,"R$4,350",R$250,R$66,"R$4,666"
1,48,1,1,1,2,not acept,not furnished,R$867,"R$2,300",R$133,R$30,"R$3,330"
1,64,2,1,1,16,not acept,not furnished,R$592,"R$1,727",R$84,R$22,"R$2,425"
1,104,3,3,2,8,not acept,not furnished,"R$1,400","R$4,000",R$350,R$51,"R$5,801"
1,347,4,5,4,5,acept,furnished,"R$3,500","R$12,000","R$1,500",R$153,"R$17,150"
1,66,2,2,1,4,not acept,not furnished,"R$1,100","R$1,868",R$125,R$24,"R$3,117"
1,100,2,3,2,9,acept,not furnished,Incluso,"R$12,960",R$0,R$165,"R$13,130"
1,67,2,2,1,9,acept,not furnished,R$730,"R$1,970",R$205,R$25,"R$2,930"
1,120,3,3,2,-,acept,not furnished,R$0,"R$2,900",R$375,R$44,"R$3,319"
0,45,1,1,0,4,acept,not furnished,R$290,R$700,R$0,R$3,R$993
1,40,1,1,0,-,not acept,furnished,R$0,R$860,R$59,R$13,R$932
1,127,3,4,2,6,not acept,furnished,"R$1,227","R$3,500",R$250,R$45,"R$5,022"
0,54,2,1,1,3,acept,not furnished,R$286,"R$1,099",R$23,R$14,"R$1,422"
0,78,3,2,2,3,acept,furnished,R$755,"R$2,150",R$37,R$28,"R$2,970"
1,524,4,5,3,-,acept,furnished,R$0,"R$11,050","R$1,167",R$167,"R$12,380"
1,25,1,1,0,2,not acept,furnished,R$0,"R$1,750",R$0,R$23,"R$1,773"
1,150,3,3,1,9,acept,not furnished,"R$1,700","R$13,000",R$305,R$165,"R$15,170"
1,163,3,4,3,13,acept,furnished,"R$2,900","R$3,000",R$822,R$39,"R$6,761"
0,380,3,3,5,-,acept,not furnished,"R$1,300","R$6,500",R$413,R$98,"R$8,311"
1,55,1,2,0,1,acept,not furnished,R$0,"R$1,400",R$0,R$18,"R$1,418"
1,162,2,2,1,12,acept,furnished,"R$1,420","R$5,000",R$0,R$64,"R$6,484"
0,53,2,1,1,1,acept,not furnished,R$310,R$510,R$16,R$7,R$843
1,330,4,2,5,-,acept,not furnished,R$0,"R$1,870",R$400,R$29,"R$2,299"
1,33,1,1,1,5,acept,furnished,R$613,"R$3,700",R$109,R$47,"R$4,469"
1,80,4,2,1,-,acept,not furnished,R$0,"R$2,700",R$0,R$41,"R$2,741"
1,400,3,4,5,-,acept,furnished,R$0,"R$9,500","R$1,875",R$143,"R$11,520"
1,116,3,4,2,4,acept,not furnished,"R$1,036","R$8,000",R$584,R$102,"R$9,722"
1,140,3,4,3,18,acept,not furnished,"R$1,100","R$4,000",R$489,R$51,"R$5,640"
1,210,4,4,3,-,acept,furnished,R$0,"R$4,700",R$375,R$71,"R$5,146"
1,52,2,1,0,4,acept,not furnished,R$0,"R$1,340",R$0,R$17,"R$1,357"
1,25,1,1,1,4,not acept,furnished,"R$1,449","R$3,070",R$700,R$39,"R$5,258"
1,450,8,5,5,-,acept,not furnished,Incluso,"R$8,000","R$1,000",R$121,"R$9,121"
1,44,1,1,0,4,not acept,not furnished,R$410,"R$1,450",R$0,R$19,"R$1,879"
1,50,1,1,0,-,acept,not furnished,R$0,R$700,R$45,R$11,R$756
1,56,2,2,1,7,acept,not furnished,R$790,"R$3,100",R$100,R$40,"R$4,030"
0,119,2,2,0,10,acept,furnished,"R$1,350","R$5,150",R$135,R$66,"R$6,701"
1,100,3,2,2,10,acept,not furnished,R$885,"R$3,500",R$221,R$45,"R$4,651"
0,200,3,5,4,-,acept,furnished,R$603,"R$5,500",R$179,R$83,"R$6,365"
1,102,3,2,1,10,acept,not furnished,R$950,"R$3,315",R$75,R$42,"R$4,382"
1,65,2,2,2,4,acept,not furnished,"R$1,000","R$5,000",R$110,R$64,"R$6,174"
1,213,4,5,4,18,acept,not furnished,"R$3,900","R$9,900","R$1,084",R$126,"R$15,010"
1,210,3,5,5,20,acept,furnished,"R$2,000","R$8,000","R$1,146",R$102,"R$11,250"
1,74,2,2,2,8,not acept,not furnished,R$870,"R$3,300",R$270,R$42,"R$4,482"
1,178,4,5,4,27,acept,not furnished,"R$1,500","R$9,800",R$96,R$125,"R$11,520"
1,90,2,1,1,1,acept,not furnished,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
1,200,3,3,2,8,acept,not furnished,"R$2,500","R$12,000",R$834,R$153,"R$15,490"
0,70,3,1,1,11,acept,furnished,R$450,"R$1,450",R$62,R$19,"R$1,981"
0,53,2,2,1,-,acept,furnished,R$443,"R$1,900",R$54,R$25,"R$2,422"
0,68,3,1,1,2,acept,not furnished,R$555,"R$1,100",R$50,R$14,"R$1,719"
1,60,2,1,1,6,acept,not furnished,R$660,"R$2,800",R$98,R$36,"R$3,594"
1,62,2,1,1,3,acept,not furnished,R$610,"R$1,250",R$50,R$16,"R$1,926"
0,37,1,1,1,2,acept,not furnished,R$478,R$555,R$0,R$8,"R$1,041"
0,50,1,1,1,14,acept,furnished,R$735,"R$1,300",R$184,R$17,"R$2,236"
1,45,1,1,2,7,acept,not furnished,R$695,"R$1,700",R$170,R$22,"R$2,587"
1,50,2,2,1,3,not acept,not furnished,R$840,"R$3,700",R$142,R$47,"R$4,729"
1,76,3,1,2,2,acept,furnished,R$900,"R$2,340",R$270,R$30,"R$3,540"
1,71,2,2,1,-,acept,not furnished,R$250,"R$1,830",R$153,R$24,"R$2,257"
1,270,4,5,2,4,acept,not furnished,"R$4,300","R$5,500","R$1,115",R$70,"R$10,990"
1,90,2,2,2,17,acept,furnished,"R$1,500","R$12,200",R$454,R$155,"R$14,310"
1,93,3,2,2,18,acept,not furnished,"R$1,000","R$3,400",R$209,R$44,"R$4,653"
1,140,3,4,2,2,acept,not furnished,"R$1,400","R$2,800",R$517,R$36,"R$4,753"
1,75,1,1,1,11,acept,not furnished,R$650,"R$1,500",R$150,R$20,"R$2,320"
1,62,2,2,1,3,acept,not furnished,"R$1,140","R$2,650",R$120,R$34,"R$3,944"
1,65,3,2,1,6,acept,not furnished,R$861,"R$2,039",R$0,R$26,"R$2,926"
1,93,3,3,2,7,acept,furnished,"R$1,230","R$3,750",R$359,R$48,"R$5,387"
1,50,1,1,0,-,not acept,not furnished,R$0,"R$1,093",R$0,R$17,"R$1,110"
0,63,2,1,1,-,not acept,not furnished,R$352,"R$1,750",R$90,R$23,"R$2,215"
1,350,4,5,5,17,acept,furnished,"R$2,400","R$15,000","R$2,400",R$191,"R$19,990"
1,447,5,4,6,-,acept,not furnished,R$0,"R$15,000",R$0,R$226,"R$15,230"
1,194,4,3,2,7,acept,not furnished,"R$2,600","R$2,999",R$643,R$38,"R$6,280"
1,200,4,2,4,-,acept,not furnished,R$0,"R$5,800","R$1,143",R$88,"R$7,031"
1,54,2,2,2,5,acept,not furnished,R$691,"R$2,735",R$109,R$11,"R$3,546"
1,180,2,1,4,-,acept,not furnished,R$0,"R$7,000",R$834,R$106,"R$7,940"
1,140,3,2,1,13,acept,not furnished,"R$1,141","R$2,900",R$148,R$37,"R$4,226"
1,127,3,2,2,9,acept,not furnished,"R$1,500","R$4,000",R$505,R$51,"R$6,056"
1,120,2,3,0,2,acept,not furnished,R$904,"R$3,300",R$195,R$42,"R$4,441"
1,225,4,2,2,11,acept,not furnished,"R$2,150","R$6,500",R$642,R$83,"R$9,375"
1,87,3,2,2,9,not acept,not furnished,R$940,"R$2,600",R$234,R$33,"R$3,807"
0,66,1,1,2,2,acept,not furnished,R$577,"R$1,600",R$41,R$21,"R$2,239"
1,120,3,3,2,-,acept,not furnished,R$0,"R$8,900",R$371,R$134,"R$9,405"
1,500,3,6,0,-,acept,not furnished,R$0,"R$7,000","R$1,667",R$106,"R$8,773"
1,190,4,4,3,17,acept,not furnished,"R$2,263","R$6,000",R$899,R$77,"R$9,239"
0,65,2,2,1,4,not acept,not furnished,R$412,"R$1,000",R$45,R$13,"R$1,470"
1,65,2,2,1,10,acept,not furnished,R$913,"R$2,613",Incluso,R$22,"R$3,548"
1,258,4,5,3,4,acept,furnished,"R$3,700","R$5,000","R$1,084",R$64,"R$9,848"
1,70,1,2,0,2,acept,not furnished,R$450,"R$2,035",R$111,R$26,"R$2,622"
1,84,2,2,0,5,acept,furnished,R$550,"R$2,500",R$0,R$32,"R$3,082"
1,50,1,1,0,-,not acept,not furnished,R$0,R$880,R$17,R$14,R$911
1,220,4,4,3,1,acept,not furnished,"R$2,200","R$3,500","R$1,084",R$45,"R$6,829"
1,56,2,2,2,17,acept,furnished,R$580,"R$2,500",R$36,R$32,"R$3,148"
1,189,3,3,0,5,acept,not furnished,"R$1,950","R$4,100",R$375,R$52,"R$6,477"
1,35,1,1,1,24,acept,furnished,R$540,"R$2,200",R$140,R$28,"R$2,908"
1,25,1,1,0,7,not acept,furnished,R$290,"R$2,000",R$130,R$26,"R$2,446"
1,200,3,3,3,-,acept,not furnished,R$0,"R$2,700",R$0,R$41,"R$2,741"
1,35,1,1,1,1,not acept,furnished,R$444,"R$3,486",R$124,R$45,"R$4,099"
0,66,2,1,1,-,acept,not furnished,R$265,"R$1,100",R$34,R$14,"R$1,413"
1,310,4,4,4,21,acept,not furnished,"R$4,700","R$14,000","R$1,751",R$178,"R$20,630"
1,200,3,4,8,-,acept,not furnished,R$0,"R$7,000",R$25,R$106,"R$7,131"
1,54,2,2,1,12,acept,not furnished,R$954,"R$2,800",R$192,R$36,"R$3,982"
1,200,3,4,2,3,acept,not furnished,"R$4,475","R$9,800",R$820,R$125,"R$15,220"
0,80,2,2,1,1,acept,furnished,R$420,"R$3,000",R$107,R$39,"R$3,566"
0,79,2,1,1,3,not acept,not furnished,R$245,"R$1,000",R$25,R$13,"R$1,283"
1,120,3,3,3,1,acept,not furnished,"R$1,350","R$2,100",R$459,R$27,"R$3,936"
1,44,1,1,1,5,acept,furnished,R$760,"R$2,572",R$91,R$33,"R$3,456"
1,55,2,1,1,4,acept,not furnished,R$671,"R$1,100",R$0,R$14,"R$1,785"
1,182,3,3,5,-,acept,not furnished,R$0,"R$4,200",R$250,R$64,"R$4,514"
1,40,1,1,1,10,not acept,furnished,"R$1,300","R$4,860",R$154,R$62,"R$6,376"
1,42,1,1,0,7,acept,furnished,R$398,"R$2,150",R$0,R$28,"R$2,576"
1,20,1,1,0,-,acept,furnished,R$602,"R$1,800",R$130,R$23,"R$2,555"
1,115,3,2,1,9,acept,furnished,"R$1,082","R$6,300",R$224,R$80,"R$7,686"
1,80,1,1,1,-,not acept,not furnished,R$0,R$700,R$192,R$11,R$903
1,102,3,3,2,15,acept,not furnished,"R$1,100","R$4,271",R$150,R$55,"R$5,576"
1,120,3,3,1,5,acept,not furnished,"R$1,656","R$3,000",R$189,R$39,"R$4,884"
1,35,1,1,1,1,not acept,furnished,R$444,"R$3,486",R$124,R$45,"R$4,099"
1,420,4,6,4,-,acept,not furnished,R$300,"R$6,500",R$417,R$98,"R$7,315"
1,55,1,1,1,4,not acept,furnished,R$812,"R$3,200",R$0,R$41,"R$4,053"
1,37,1,1,0,1,acept,not furnished,R$381,R$850,R$0,R$11,"R$1,242"
