city,area,rooms,bathroom,parking spaces,floor,animal,furniture,Hassoc_tax,rent,prop_tax,fire_insur
Rio de Janeiro,58,2,1,0,2,not acept,furnished,500,4000,200,52
São Paulo,97,3,2,2,2,acept,not furnished,600,2100,29,27
São Paulo,33,1,1,1,13,not acept,furnished,1791,1300,155,17
São Paulo,192,3,4,2,13,acept,not furnished,1600,8500,0,108
Rio de Janeiro,114,4,2,1,10,acept,furnished,2500,3000,450,39
São Paulo,70,2,2,0,24,not acept,furnished,800,4000,50,51
Campinas,240,3,4,4,1,acept,not furnished,2800,7000,0,89
Porto Alegre,110,3,1,0,1,acept,not furnished,630,1850,80,28
São Paulo,55,1,1,1,4,not acept,furnished,812,3200,0,41
Campinas,166,4,3,3,6,acept,not furnished,1860,2050,284,26
Porto Alegre,117,3,3,2,9,acept,furnished,1090,4000,329,59
Campinas,115,3,2,1,4,acept,not furnished,680,1364,91,5
Campinas,55,2,1,1,3,acept,not furnished,385,940,20,12
São Paulo,85,1,2,1,14,acept,not furnished,800,2800,92,36
São Paulo,61,1,2,1,4,acept,furnished,680,2270,25,29
São Paulo,34,1,1,0,12,acept,furnished,370,2600,74,33
Porto Alegre,70,3,2,0,0,acept,not furnished,290,1500,0,22
São Paulo,85,2,2,0,17,acept,furnished,560,6000,250,43
São Paulo,93,2,1,1,4,not acept,furnished,985,5500,110,70
São Paulo,150,3,2,1,1,acept,furnished,1600,3600,310,46
São Paulo,48,2,1,1,8,acept,not furnished,452,1740,135,23
Belo Horizonte,70,2,1,0,1,acept,not furnished,0,1200,42,16
Campinas,80,2,2,1,1,acept,furnished,420,3000,107,39
São Paulo,137,3,3,3,4,acept,furnished,1500,9800,417,125
São Paulo,95,3,2,1,10,not acept,furnished,1018,4300,380,55
Rio de Janeiro,87,2,2,1,8,not acept,furnished,826,1950,219,26
São Paulo,88,3,1,2,5,acept,not furnished,685,1400,35,18
São Paulo,34,1,1,0,11,not acept,not furnished,370,2800,74,36
Rio de Janeiro,113,2,2,1,10,acept,not furnished,1566,8000,501,104
Belo Horizonte,200,4,4,3,3,acept,not furnished,2000,4000,475,54
Rio de Janeiro,44,1,1,0,4,acept,not furnished,632,1700,86,22
São Paulo,45,2,1,1,5,acept,not furnished,530,1440,0,19
Porto Alegre,58,1,1,0,8,acept,not furnished,500,867,42,13
São Paulo,55,2,2,1,11,acept,not furnished,670,2500,199,32
São Paulo,320,4,4,2,7,acept,not furnished,4110,8000,645,102
Belo Horizonte,57,1,1,1,6,not acept,not furnished,1500,1400,158,19
São Paulo,240,5,2,3,0,not acept,not furnished,0,6500,290,98
São Paulo,127,3,2,1,5,acept,not furnished,1780,3300,400,42
São Paulo,18,1,1,0,0,acept,not furnished,0,1710,0,22
Campinas,35,1,1,0,8,acept,not furnished,480,500,14,7
São Paulo,320,3,5,3,0,acept,not furnished,0,9000,0,136
Campinas,46,1,1,0,2,acept,not furnished,450,500,14,7
São Paulo,130,3,2,1,2,acept,furnished,1168,6290,233,80
São Paulo,37,1,1,0,0,acept,not furnished,0,1625,0,25
Campinas,136,3,4,2,7,not acept,not furnished,970,2500,131,32
São Paulo,81,2,2,1,1,not acept,not furnished,787,1400,71,18
São Paulo,38,1,1,0,2,not acept,not furnished,400,1450,0,19
São Paulo,198,3,4,2,0,acept,furnished,0,2500,259,38
Belo Horizonte,220,5,4,4,4,acept,not furnished,400,2700,170,36
São Paulo,125,3,4,1,2,acept,not furnished,1100,4900,0,63
São Paulo,145,3,2,2,6,acept,not furnished,1834,3000,546,39
Belo Horizonte,70,3,1,2,1,acept,not furnished,100,1600,667,22
Porto Alegre,140,3,4,3,2,acept,furnished,2200,8000,550,117
São Paulo,100,3,2,1,3,acept,not furnished,285,1930,100,25
São Paulo,39,1,1,0,2,not acept,not furnished,0,1300,0,17
Rio de Janeiro,98,2,2,1,7,not acept,furnished,1600,3500,225,46
São Paulo,61,2,2,1,17,acept,not furnished,764,4200,134,54
Belo Horizonte,66,2,2,1,6,acept,not furnished,568,2100,226,28
São Paulo,235,3,3,0,15,acept,furnished,2550,8300,709,106
São Paulo,84,3,2,1,23,acept,not furnished,780,2200,25,28
São Paulo,165,3,1,3,0,acept,not furnished,0,3400,384,52
Belo Horizonte,90,2,1,0,0,acept,not furnished,0,1320,70,22
São Paulo,48,1,1,0,0,not acept,not furnished,0,1150,34,18
Porto Alegre,60,2,1,1,0,not acept,not furnished,0,950,34,17
São Paulo,92,3,2,2,8,acept,not furnished,960,3300,318,42
Rio de Janeiro,80,3,1,1,8,acept,not furnished,880,3000,213,39
Belo Horizonte,25,1,1,0,2,not acept,not furnished,0,650,0,9
São Paulo,220,4,4,4,10,acept,not furnished,2200,5500,832,70
Campinas,74,2,3,1,9,acept,not furnished,894,1584,118,6
São Paulo,98,2,2,0,6,acept,not furnished,660,2500,0,32
São Paulo,69,2,2,1,3,acept,not furnished,810,1400,18,18
São Paulo,90,2,1,1,0,acept,not furnished,0,2500,219,38
Rio de Janeiro,105,2,2,0,3,acept,not furnished,1180,3430,174,45
São Paulo,110,2,2,2,0,not acept,not furnished,0,2700,300,41
Belo Horizonte,60,1,1,1,0,acept,not furnished,0,3000,0,40
Porto Alegre,40,1,1,0,5,acept,furnished,350,800,46,12
Porto Alegre,35,1,1,1,1,not acept,furnished,0,1400,0,21
São Paulo,35,1,1,0,12,not acept,furnished,1400,2595,0,33
São Paulo,30,1,1,0,15,not acept,not furnished,700,1650,0,25
Belo Horizonte,200,3,3,0,0,acept,not furnished,0,1800,0,30
São Paulo,33,1,1,1,1,not acept,furnished,1512,1464,313,19
São Paulo,50,1,1,0,0,acept,not furnished,0,810,34,13
São Paulo,54,2,2,2,5,acept,not furnished,691,2400,103,31
Rio de Janeiro,60,2,1,0,11,acept,not furnished,670,2500,34,33
São Paulo,36,1,1,1,15,not acept,furnished,510,2300,105,30
Belo Horizonte,205,4,4,4,5,acept,not furnished,2608,5000,796,67
Campinas,60,2,1,1,3,acept,not furnished,0,900,48,12
São Paulo,50,1,1,0,9,not acept,furnished,850,2480,20,32
São Paulo,185,2,3,3,8,acept,not furnished,2600,5500,834,70
São Paulo,256,3,4,4,4,acept,not furnished,2800,7000,1000,89
São Paulo,170,3,3,2,6,acept,not furnished,2377,9500,828,121
Porto Alegre,90,3,1,0,0,acept,not furnished,280,1500,5,22
Belo Horizonte,110,2,3,0,2,acept,not furnished,0,3500,125,47
Campinas,89,3,2,2,5,acept,not furnished,900,1897,176,25
São Paulo,54,1,1,1,7,acept,not furnished,600,3600,149,46
São Paulo,113,3,2,2,0,acept,not furnished,0,2990,22,45
São Paulo,100,3,1,1,2,acept,not furnished,1350,3000,92,39
São Paulo,65,2,1,1,8,not acept,furnished,708,1600,0,21
Porto Alegre,65,3,2,1,11,acept,not furnished,380,1980,46,29
São Paulo,50,1,1,1,7,acept,furnished,2000,2000,382,26
Rio de Janeiro,150,3,3,1,5,acept,not furnished,932,4800,180,62
Rio de Janeiro,170,4,3,4,10,acept,not furnished,1876,2350,576,31
Belo Horizonte,164,4,2,2,3,acept,not furnished,310,3500,144,47
São Paulo,108,3,3,2,0,acept,not furnished,0,2800,209,43
Belo Horizonte,75,2,2,1,3,acept,not furnished,270,1300,98,18
Porto Alegre,200,4,3,1,0,acept,furnished,0,4050,250,72
Belo Horizonte,32,1,1,1,1,acept,not furnished,60,850,67,12
Rio de Janeiro,40,1,1,0,7,not acept,furnished,474,2500,59,33
Belo Horizonte,55,1,1,1,3,not acept,furnished,1250,3450,250,46
Rio de Janeiro,30,1,1,0,1,not acept,not furnished,473,2030,66,27
São Paulo,59,2,1,1,1,acept,not furnished,313,1640,40,21
Rio de Janeiro,120,3,2,1,10,acept,furnished,1695,3300,231,43
São Paulo,78,3,2,2,0,acept,not furnished,250,2000,292,31
Rio de Janeiro,95,2,3,0,4,acept,furnished,1700,6020,250,78
São Paulo,180,3,3,1,14,acept,not furnished,1680,5000,192,64
São Paulo,91,2,3,2,10,acept,not furnished,1350,4675,417,60
Campinas,70,2,1,1,2,not acept,not furnished,600,1800,1,23
São Paulo,315,3,5,4,11,acept,not furnished,4475,5820,1495,74
Rio de Janeiro,56,2,1,1,3,not acept,furnished,1302,2800,249,37
Belo Horizonte,83,4,2,2,4,acept,not furnished,270,1500,225,20
São Paulo,90,2,1,1,0,not acept,not furnished,0,1450,34,22
Porto Alegre,131,3,2,1,3,acept,furnished,1100,2500,125,37
Belo Horizonte,180,3,2,0,0,acept,not furnished,0,3200,359,53
Campinas,60,2,1,0,1,acept,not furnished,457,1134,55,15
Porto Alegre,50,1,1,1,14,not acept,furnished,1300,1300,68,19
Campinas,200,3,2,3,0,acept,not furnished,300,2500,600,38
Rio de Janeiro,80,4,3,1,3,not acept,not furnished,1500,3000,202,39
Campinas,54,2,1,1,13,acept,not furnished,320,1580,69,21
São Paulo,150,3,2,1,7,acept,furnished,1600,6000,284,77
São Paulo,129,3,3,1,1,acept,not furnished,1100,2300,78,30
São Paulo,200,3,2,1,9,acept,not furnished,2100,8500,417,108
Rio de Janeiro,65,1,1,0,4,acept,not furnished,350,1800,30,24
São Paulo,210,4,2,2,0,acept,not furnished,0,8000,684,121
Rio de Janeiro,115,3,2,2,5,acept,not furnished,1465,2850,141,37
Rio de Janeiro,55,1,1,0,0,acept,furnished,0,1500,85,23
São Paulo,46,1,1,0,14,not acept,furnished,1200,4300,292,31
Rio de Janeiro,160,3,2,1,2,not acept,not furnished,1400,3100,350,40
Belo Horizonte,230,4,4,4,4,acept,not furnished,2260,6000,1250,80
São Paulo,180,4,4,4,21,not acept,not furnished,2400,10000,1000,127
São Paulo,90,2,2,1,3,acept,not furnished,1000,3000,50,39
Campinas,45,1,1,0,14,not acept,not furnished,285,500,0,7
São Paulo,77,3,1,1,7,acept,not furnished,1316,3000,117,39
São Paulo,25,1,1,0,1,not acept,not furnished,0,1000,84,13
São Paulo,65,3,1,1,7,acept,not furnished,588,1380,115,18
Porto Alegre,60,2,2,0,3,acept,not furnished,400,1085,55,16
Belo Horizonte,50,2,1,1,5,acept,not furnished,230,799,67,11
São Paulo,103,3,2,2,3,acept,not furnished,1224,1600,465,21
São Paulo,35,5,1,0,0,acept,not furnished,0,2500,200,38
Porto Alegre,121,2,1,2,3,acept,not furnished,300,1200,75,18
São Paulo,307,4,6,4,0,acept,furnished,0,9100,1839,137
Rio de Janeiro,150,3,2,2,3,acept,furnished,2200,6800,594,88
Porto Alegre,98,2,3,2,3,acept,not furnished,450,2200,167,33
São Paulo,16,1,1,0,1,not acept,not furnished,0,850,59,11
Belo Horizonte,45,1,1,1,4,acept,not furnished,507,2800,142,38
Rio de Janeiro,45,2,1,0,15,acept,not furnished,525,1300,15,17
São Paulo,200,4,2,2,0,acept,furnished,0,6500,500,98
Rio de Janeiro,155,3,2,1,10,acept,not furnished,1950,3800,279,49
São Paulo,35,1,1,1,1,acept,not furnished,0,1020,30,13
Campinas,60,3,2,1,3,acept,not furnished,452,800,50,11
São Paulo,35,1,1,0,1,acept,not furnished,0,874,30,12
São Paulo,67,2,2,1,1,not acept,furnished,580,3500,60,45
São Paulo,38,1,1,0,2,acept,not furnished,100,1380,67,18
Belo Horizonte,190,4,4,4,9,acept,not furnished,2690,7700,1058,103
São Paulo,45,1,1,1,0,acept,not furnished,0,1300,59,20
São Paulo,27,1,1,1,6,not acept,not furnished,0,3700,0,47
São Paulo,160,3,2,2,0,acept,not furnished,0,3500,132,53
São Paulo,41,1,1,1,1,acept,furnished,120,2680,110,41
São Paulo,60,1,1,1,13,acept,furnished,646,3900,109,50
São Paulo,66,1,1,1,10,not acept,furnished,762,3500,65,45
São Paulo,98,2,3,3,13,not acept,not furnished,800,4150,375,53
São Paulo,75,2,1,0,5,acept,furnished,1310,1283,0,17
Rio de Janeiro,62,2,1,0,1,acept,not furnished,706,1700,97,22
São Paulo,120,2,1,1,0,not acept,not furnished,0,1300,50,20
São Paulo,98,1,2,2,9,acept,not furnished,1241,4000,422,51
São Paulo,45,1,1,1,10,not acept,furnished,1600,1800,177,23
Belo Horizonte,65,2,1,1,8,acept,not furnished,409,800,17,11
São Paulo,88,2,1,1,3,acept,not furnished,800,3400,150,44
São Paulo,250,3,4,2,0,acept,not furnished,0,3000,233,46
Campinas,108,1,3,2,9,acept,not furnished,980,4500,0,58
São Paulo,160,3,2,2,13,acept,not furnished,1200,3900,221,50
São Paulo,70,2,1,0,0,acept,not furnished,0,1300,50,20
São Paulo,320,4,5,5,0,acept,not furnished,0,10870,1417,164
São Paulo,68,3,1,1,16,not acept,not furnished,522,1600,0,7
Rio de Janeiro,130,3,2,1,5,acept,not furnished,1050,4500,150,58
Porto Alegre,127,3,2,2,2,acept,furnished,600,2900,220,43
Rio de Janeiro,200,4,4,4,0,acept,not furnished,1,2650,283,41
São Paulo,90,3,2,2,1,acept,furnished,950,2800,234,36
São Paulo,135,2,1,0,2,not acept,not furnished,0,2000,5,26
Porto Alegre,70,2,2,0,7,acept,furnished,600,3100,50,46
São Paulo,46,1,1,1,3,acept,furnished,700,3000,133,39
São Paulo,20,1,1,0,2,not acept,furnished,0,2060,0,27
Rio de Janeiro,45,1,1,1,5,acept,not furnished,616,1900,109,25
Rio de Janeiro,223,3,3,0,15,not acept,not furnished,2409,765,350,10
Porto Alegre,115,1,2,2,7,acept,not furnished,1327,1550,177,23
Belo Horizonte,85,3,2,1,3,acept,not furnished,250,1450,73,20
Campinas,63,2,1,1,1,acept,not furnished,498,840,90,11
Belo Horizonte,69,3,2,1,8,not acept,not furnished,305,1600,90,22
São Paulo,48,2,1,1,4,acept,not furnished,150,900,0,12
São Paulo,49,2,1,1,10,not acept,not furnished,395,1250,0,16
São Paulo,120,4,2,2,0,not acept,not furnished,0,4500,89,68
São Paulo,168,3,4,3,10,acept,furnished,1900,7300,1000,93
Rio de Janeiro,80,3,1,0,8,acept,not furnished,1050,2700,167,35
São Paulo,100,2,4,2,10,acept,not furnished,1600,5990,417,76
São Paulo,38,1,1,1,16,acept,furnished,1100,2863,0,37
Porto Alegre,45,1,1,0,0,not acept,not furnished,550,550,0,9
São Paulo,123,3,3,0,0,acept,not furnished,0,4000,42,61
São Paulo,200,4,2,3,1,not acept,not furnished,910,2390,267,31
Campinas,73,3,1,1,3,acept,not furnished,547,1140,100,15
São Paulo,80,2,1,1,2,not acept,furnished,1036,7450,98,95
São Paulo,100,3,3,4,0,not acept,not furnished,0,9775,0,147
São Paulo,240,3,3,2,0,acept,furnished,0,4350,385,66
São Paulo,130,3,4,4,0,acept,not furnished,1100,3280,490,50
Porto Alegre,129,2,3,1,5,acept,furnished,900,1925,61,29
São Paulo,130,2,2,2,0,not acept,not furnished,0,2700,123,41
Porto Alegre,73,2,1,1,8,acept,not furnished,550,2500,50,37
Campinas,50,2,1,1,2,acept,not furnished,530,1200,109,16
Belo Horizonte,90,3,2,1,2,acept,not furnished,300,1859,124,7
São Paulo,25,1,1,0,1,not acept,not furnished,0,1050,84,14
São Paulo,23,1,1,0,2,not acept,not furnished,30,950,34,13
Porto Alegre,110,2,2,0,5,not acept,furnished,700,3500,0,52
Campinas,300,4,3,5,0,acept,not furnished,0,4100,20,62
São Paulo,20,1,1,0,1,not acept,furnished,0,2050,0,26
Belo Horizonte,31,1,1,1,3,not acept,not furnished,550,460,92,7
São Paulo,250,4,3,3,0,acept,not furnished,0,4350,250,66
Belo Horizonte,200,4,2,2,2,acept,not furnished,1280,4300,429,58
Rio de Janeiro,105,3,2,0,4,not acept,furnished,940,5660,0,73
São Paulo,236,4,4,0,17,acept,furnished,3035,3500,985,45
São Paulo,50,1,1,0,2,not acept,furnished,710,3100,85,12
Rio de Janeiro,65,2,1,0,3,acept,not furnished,180,1130,0,15
São Paulo,160,3,3,2,0,acept,not furnished,0,6700,295,101
São Paulo,90,2,2,1,0,acept,not furnished,0,1950,125,30
Campinas,44,1,1,1,2,acept,not furnished,390,1200,74,16
São Paulo,200,4,7,4,0,acept,furnished,0,8000,575,121
São Paulo,150,3,2,0,3,acept,not furnished,715,1700,210,22
São Paulo,85,3,2,1,8,acept,not furnished,996,3560,150,46
São Paulo,67,1,1,1,1,not acept,not furnished,0,1000,0,6
São Paulo,182,4,4,3,1,acept,not furnished,2100,3400,542,44
Belo Horizonte,54,2,1,1,1,acept,not furnished,100,800,58,11
São Paulo,33,1,1,0,3,acept,not furnished,350,1650,0,21
São Paulo,33,1,1,1,1,acept,not furnished,570,1630,9,21
São Paulo,25,1,1,0,3,acept,furnished,350,1800,0,23
Rio de Janeiro,130,4,2,2,7,acept,furnished,1300,4200,592,55
São Paulo,190,4,3,2,1,acept,not furnished,2700,7700,1305,98
São Paulo,42,1,1,1,5,acept,not furnished,330,2100,107,27
São Paulo,112,2,3,2,2,acept,furnished,1890,3580,418,46
Porto Alegre,108,3,2,2,17,not acept,not furnished,900,3100,92,46
Rio de Janeiro,50,1,1,0,5,not acept,not furnished,250,1100,38,15
Belo Horizonte,60,2,1,1,1,acept,furnished,200,1040,0,14
São Paulo,60,3,1,1,4,acept,not furnished,500,1480,0,19
São Paulo,70,1,2,2,3,acept,furnished,1000,4500,292,58
São Paulo,72,2,1,1,11,acept,not furnished,850,2300,0,30
São Paulo,320,4,5,0,11,acept,furnished,4600,8700,2300,142
Belo Horizonte,140,2,2,2,4,acept,not furnished,305,1600,99,22
São Paulo,114,5,3,1,0,acept,not furnished,0,6000,42,91
Rio de Janeiro,40,1,1,0,2,acept,not furnished,359,2000,90,26
São Paulo,76,1,1,1,14,not acept,furnished,1300,5015,185,64
São Paulo,170,3,5,3,7,acept,furnished,1750,2800,600,36
Belo Horizonte,156,4,2,2,3,not acept,not furnished,435,2700,189,36
Campinas,65,2,1,1,1,not acept,not furnished,267,1000,34,13
Porto Alegre,67,1,1,1,3,acept,not furnished,350,840,25,13
Porto Alegre,110,3,2,1,3,not acept,furnished,790,2300,75,34
São Paulo,300,4,5,5,3,acept,not furnished,4500,8800,2750,112
São Paulo,35,1,1,0,0,acept,not furnished,120,1300,39,17
Rio de Janeiro,46,2,1,0,1,acept,not furnished,352,1400,0,19
São Paulo,60,2,1,0,15,acept,furnished,990,2500,50,32
São Paulo,170,3,2,3,0,acept,not furnished,0,5000,0,76
Rio de Janeiro,30,1,1,0,1,acept,furnished,300,1600,42,21
Rio de Janeiro,84,2,2,1,2,not acept,furnished,900,2750,275,36
Porto Alegre,83,2,1,0,3,acept,not furnished,230,1300,31,19
São Paulo,250,3,3,1,9,acept,not furnished,2000,6500,292,83
São Paulo,325,3,5,0,3,acept,furnished,4285,5800,2049,74
Campinas,98,1,1,1,5,acept,not furnished,730,2800,152,36
São Paulo,95,2,2,1,0,acept,not furnished,0,2400,180,37
Rio de Janeiro,70,2,1,0,3,acept,not furnished,730,1600,240,21
São Paulo,86,3,3,0,1,not acept,not furnished,1100,2500,75,32
São Paulo,197,3,4,3,24,acept,not furnished,2000,10000,0,127
São Paulo,140,4,2,1,8,acept,furnished,1800,2100,486,27
Rio de Janeiro,105,2,1,1,8,acept,furnished,530,1960,46,26
São Paulo,200,3,4,4,5,acept,furnished,1800,2953,686,38
Rio de Janeiro,88,3,2,1,11,acept,not furnished,600,1960,1180,26
São Paulo,96,3,3,2,5,acept,not furnished,855,3700,486,47
São Paulo,192,3,4,4,10,not acept,furnished,2350,8500,0,108
São Paulo,110,3,4,3,3,acept,not furnished,1446,3800,467,49
Porto Alegre,43,1,1,2,3,acept,furnished,500,2500,75,37
São Paulo,48,2,1,1,10,acept,not furnished,400,1650,51,21
São Paulo,65,2,1,0,0,not acept,not furnished,0,1300,34,20
Campinas,160,3,2,0,0,acept,not furnished,0,1600,117,25
Campinas,60,2,1,1,1,acept,not furnished,314,1000,0,13
São Paulo,110,3,2,2,10,acept,not furnished,1590,2200,490,28
Belo Horizonte,56,3,1,1,4,not acept,not furnished,320,1000,61,14
Rio de Janeiro,140,3,2,2,8,acept,not furnished,1780,7500,417,97
São Paulo,150,3,2,3,0,not acept,not furnished,0,2500,0,38
São Paulo,208,3,4,3,1,acept,not furnished,1900,3800,1100,49
Belo Horizonte,32,1,1,0,0,not acept,furnished,550,1250,0,17
Campinas,50,1,1,1,11,acept,not furnished,1500,500,105,7
Belo Horizonte,300,5,3,4,0,acept,not furnished,0,6000,0,99
São Paulo,32,1,1,1,8,acept,furnished,450,3250,0,42
São Paulo,40,1,1,0,0,not acept,not furnished,0,850,0,11
Porto Alegre,301,3,3,4,0,acept,furnished,0,5860,34,105
São Paulo,299,5,4,2,0,acept,not furnished,800,5600,691,85
São Paulo,131,3,2,1,8,acept,not furnished,2100,2400,184,31
Rio de Janeiro,78,2,1,1,8,acept,furnished,615,1000,71,13
São Paulo,45,1,1,0,0,not acept,not furnished,0,928,57,14
São Paulo,250,5,3,2,0,acept,not furnished,0,2960,232,45
Porto Alegre,40,1,1,0,5,acept,not furnished,320,650,9,10
Porto Alegre,40,1,1,1,8,acept,not furnished,500,2200,50,33
Belo Horizonte,190,2,3,0,0,acept,not furnished,0,2500,14,41
Porto Alegre,80,3,2,1,5,acept,not furnished,500,1800,0,27
São Paulo,56,1,1,1,8,acept,not furnished,2500,4600,467,59
Rio de Janeiro,53,1,1,0,2,acept,not furnished,390,1100,14,14
Belo Horizonte,243,4,4,4,7,not acept,not furnished,2800,10000,1250,134
Campinas,62,2,1,0,0,not acept,not furnished,0,1268,0,20
Porto Alegre,110,2,2,1,2,acept,not furnished,700,1450,125,22
São Paulo,176,3,3,3,9,acept,not furnished,1950,5000,542,64
São Paulo,150,3,2,1,0,acept,not furnished,0,4500,110,68
São Paulo,190,4,4,3,11,acept,furnished,2289,7000,860,89
Rio de Janeiro,62,2,1,0,3,acept,not furnished,839,2383,97,31
São Paulo,78,2,1,0,1,acept,not furnished,280,1520,0,20
São Paulo,330,3,6,5,0,acept,furnished,0,7100,0,107
Rio de Janeiro,284,4,4,1,4,acept,furnished,3010,7950,692,103
Campinas,55,1,1,0,14,acept,not furnished,600,1100,60,14
São Paulo,50,2,1,1,1,acept,not furnished,230,1520,40,20
Porto Alegre,109,4,3,1,2,acept,not furnished,680,1950,117,29
Porto Alegre,40,1,1,0,0,acept,not furnished,390,500,0,8
São Paulo,140,3,3,2,2,acept,not furnished,1300,2800,292,36
São Paulo,28,1,1,1,4,not acept,furnished,537,3076,80,39
São Paulo,74,2,2,0,10,acept,not furnished,610,1650,0,21
Belo Horizonte,41,2,1,1,1,acept,not furnished,200,1100,79,15
São Paulo,76,2,1,0,2,acept,not furnished,500,2290,0,30
Belo Horizonte,233,3,3,0,13,acept,not furnished,870,1600,96,22
São Paulo,30,1,1,0,6,not acept,not furnished,253,1250,30,16
Campinas,94,3,3,2,1,acept,not furnished,750,2200,192,28
São Paulo,160,3,3,1,6,acept,not furnished,2000,4500,84,58
Rio de Janeiro,84,3,3,1,12,acept,furnished,1500,3860,229,50
São Paulo,120,3,2,2,5,acept,furnished,2150,4610,400,59
São Paulo,180,3,2,2,6,acept,not furnished,2192,4000,413,51
São Paulo,51,2,1,1,2,acept,not furnished,720,3700,5,47
Porto Alegre,65,1,1,0,5,acept,furnished,300,1250,25,19
Campinas,206,3,2,3,15,acept,not furnished,1900,3910,417,50
Porto Alegre,75,3,2,1,12,acept,not furnished,330,1740,110,26
Porto Alegre,125,3,2,4,6,acept,furnished,1000,6500,195,95
Campinas,75,3,2,2,1,acept,not furnished,1250,1600,162,21
São Paulo,96,3,1,1,5,acept,furnished,1172,3550,140,45
Belo Horizonte,80,2,2,1,4,acept,furnished,600,1500,109,20
Porto Alegre,45,2,1,1,4,acept,not furnished,250,1100,22,17
Campinas,68,2,1,1,2,acept,not furnished,400,1310,60,17
